order	page	regionNumber	x1Region	y1Region	x2Region	y2Region	lineNumber	x1line	y1line	x2line	y2line	color_img_file_name	AT	GT2
9079	363	1	99	133	804	1162	1	112	133	793	204	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	הוציאנו ולטיט החזירנו שנא' וימרו על ים בים סוף אמ להם הב'ה' בטובה
9080	363	1	99	133	804	1162	2	113	170	789	241	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	שהבאתי עליכם בה אתם מכעיסים ˙ באו למדבר והאכלתי להם מן
9081	363	1	99	133	804	1162	3	108	208	783	279	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	ארבעים שנה ולא נצרך אחד מהם לנקביו אותם ארבעים שנה ﭏא שאמו
9082	363	1	99	133	804	1162	4	109	248	790	318	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	את המן והוא נעשה להם בשר שנא' לחם אבירים אכל איש לחם אברים
9083	363	1	99	133	804	1162	5	105	288	794	359	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	ובו הכעיסו אותי או זה לזה אין אתם יודעין שיש לנ כמהימים שלא עשי'
9084	363	1	99	133	804	1162	6	112	325	788	396	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	צרכרינו ואדם שאינו עושה צרכיו ארבעה ימים או חמשה ימים ונפשנו
9085	363	1	99	133	804	1162	7	101	361	784	432	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	קצה בלחם ההלקל שהיה קל בתוך מעיהם אמ' הק'ב'ה' במה שהטיבותי
9086	363	1	99	133	804	1162	8	110	395	804	478	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	להם בו הכעיסזני שלא מה לעשות עור לכרמי הלכו המרגלים וראו את
9087	363	1	99	133	804	1162	9	101	440	788	509	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	הארן ואת מוצא בכל מקום שישרﭏ הולך ניכר הוא שנא' כל רואיהם יכירוו
9088	363	1	99	133	804	1162	10	107	478	792	549	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	אממ' הרב'ה' אם רואים הם האמורים מכירין הן אותן שהן ישרﭏ והורגין
9089	363	1	99	133	804	1162	11	100	516	791	588	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	אותן אלאמה אני עושה על כל מדינה ומדצה שהיו המרגלים נכנסין הה
9090	363	1	99	133	804	1162	12	104	547	786	631	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	ראש המדרינה ניגף או מלכה היה ניגף כדי שיהו עסוקין להוציא מתיהן
9091	363	1	99	133	804	1162	13	108	590	784	662	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	ואדן נותנין דעתל למרגלים שלא יהרגואותן וכו הכניס אותי כשבאו
9092	363	1	99	133	804	1162	14	103	622	788	706	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	אצל משה ואצנ ישרﭏ מההארץ בכל מקום שנכנסו מתים היו רואין ומה
9093	363	1	99	133	804	1162	15	101	660	790	742	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	הנייה ארץ אכלת יושביה אמ' הק'ב'ה אני היתי סבור שאתם נעשים כאו
9094	363	1	99	133	804	1162	16	113	698	788	780	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	כענבים במרבר ולא הייתי סבור שאהם נעשין כסדום שנא שרפו באש
9095	363	1	99	133	804	1162	17	99	737	785	821	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	שנא' כי מנפן סדום גפנם מדוע קויתי לעשות ענבים ויעש באושים לכך
9096	363	1	99	133	804	1162	18	104	775	787	859	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	אמ' עד אנה ינוני ˙˙ אמ' לו משק ושמעו כי אתה ײ בקרב
9097	363	1	99	133	804	1162	19	100	812	784	894	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	העם הזה והמתה את העם הזה כאיש אחר שלא יהיו אומות העולם אומ'
9098	363	1	99	133	804	1162	20	99	850	792	934	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	ﭏהי כנען קשים הם מﭏהי מצרים ˙ ﭏהיהן של מצרים שקר הם אב
9099	363	1	99	133	804	1162	21	101	889	787	972	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	של כנען של בעל הם ואמרו אל יושב מבלתי יכלת י מבלי שלא היה לו
9100	363	1	99	133	804	1162	22	99	927	793	1010	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	להוסיף הם מזונות מוציאם להמיתם במרבר ואיז לשון יכולת ﭏא לשון
9101	363	1	99	133	804	1162	23	108	967	780	1049	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	מזונות כמא דתימר אל ף כורים חטים מכולת לביתו ˙˙ דא
9102	363	1	99	133	804	1162	24	101	1005	785	1087	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	שלא יריו אומות העולם נוהגין בך כאכזרי לומ' בא דור המכול ואברן בא
9103	363	1	99	133	804	1162	25	100	1040	777	1124	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	דור הפלגה ובאו סדומיים ובאו מצדיים ואבדן אף ﭏו שקראן בני בכוריהר
9104	363	1	99	133	804	1162	26	101	1080	782	1162	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_363.png	הוא מכלה אותן כלילית הזו שאינה מוצאה כום והיא הופכת על בניה כך
9105	364	1	226	146	936	1164	1	256	146	921	205	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	כך מצלתי יכלת ײ אמ' משה רבון העולמים כי עין בעין נראתה מהו
9106	364	1	226	146	936	1164	2	254	184	918	243	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	י עין בעין אמ' ריש לייש הרי מאזנים אתה אומ' אכנו בדבר ואני אומר
9107	364	1	226	146	936	1164	3	243	223	936	282	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	שלח נא נראה של מי עומד שנא ויאמר ײ סלחתי כדברך א'עפ'ב' לא בטלה
9108	364	1	226	146	936	1164	4	256	260	934	319	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	גזרה של הק'ב'ה' שאמ' למשה ואעשה אותך העמיד ממנו ששים רבוא
9109	364	1	226	146	936	1164	5	251	298	929	357	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	שנא' ובני ראביה רבו למעלה ולעתיד לבא הק'ב'ה' מכסן שנא' הנה אלה
9110	364	1	226	146	936	1164	6	257	337	925	396	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	מרחוק יבאו הנה אלה מצפון ומים ואלה מארן סינים והגליות באים
9111	364	1	226	146	936	1164	7	253	373	934	432	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	עמהםל והשבטים שהם נתונים לפנים מז סמבתיון ושלפנים מן הרי חש
9112	364	1	226	146	936	1164	8	237	410	919	469	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	הם מתכנסין ובאין לירושלם אמ' ישעיה לאמר לאסורים צאו להם שנתוים
9113	364	1	226	146	936	1164	9	251	450	933	509	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	לפנים מן סמבתיון ולאשר בחשך הגו ﭏו שנתונים לפנים מן ענן של חשך
9114	364	1	226	146	936	1164	10	226	489	930	548	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	ועל דרכים ירעו ובכל שפיים מרעיתם ﭏו שהם נתונים ברפני של אנטויא
9115	364	1	226	146	936	1164	11	253	528	924	587	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	זותה שעה הם נגאלין ובאו לציון בשמחה שנא ופרוי יײ ישובון וגו' ˙ עד
9116	364	1	226	146	936	1164	12	248	567	924	626	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	ותי וגו' ˙ ילמרנו רבנו תינוק שיש בידו אבן בשבת מהו לטלטלו שנו
9117	364	1	226	146	936	1164	13	250	605	925	665	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	רבותי' נוטל ארם את כנו והאבן בידו כלכלה והאבן בתוכה אתה למד
9118	364	1	226	146	936	1164	14	253	644	926	703	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	מדור המדבר שהיה הק'ב'ה נושאם במרבר כביכול כאשר ישא איש את
9119	364	1	226	146	936	1164	15	245	682	932	741	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	בנו וקיתה ז בידם שנא כי עשו להם עגל מסכה וכן את מוצא כשעברו
9120	364	1	226	146	936	1164	16	238	720	927	779	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	בים צלמו של מיכה עבר בים עמם שנא' ועבר בים צרה וכל כך לא הניחן
9121	364	1	226	146	936	1164	17	252	757	923	816	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	הק'ב'ה' ואמ' למשה קרעתי להם את הים והכעיסוני שנא' כמה ימרוהו
9122	364	1	226	146	936	1164	18	246	792	931	851	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	במדבר ואף כאן הוציאו ע הארץ שם רע ואיני יכול עד מתי אהיה סו'
9123	364	1	226	146	936	1164	19	250	831	929	890	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	סובל להם ער מתי לעדה הרעה ˙˙ זש'ה' כי ממזרח שמש עד
9124	364	1	226	146	936	1164	20	247	863	926	934	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	מבואו גדול שמי אמ' הק'ב'ה' אומות העולם מכבדים אותי ואתם כמה
9125	364	1	226	146	936	1164	21	251	909	929	969	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	סים עשיתי לכם ומכעיסין אתם אותי רצונך לידע עולון מלך מואב
9126	364	1	226	146	936	1164	22	241	948	925	1007	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	אדם ערל היה וננם אהור בן גרא אצלו כיון שהוכיר לו שמי חלק לו ככוד
9127	364	1	226	146	936	1164	23	247	980	926	1052	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	ועמד לו מכסאו שנא ויאמר אהוד דבר והים לי אליך ויקם מעל הכסא
9128	364	1	226	146	936	1164	24	246	1019	936	1089	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	לקיים מה שנא] כי ממזרח שמש וגו' ˙ אמ' הק'ב'ה' אומות העולם מ'
9129	364	1	226	146	936	1164	25	254	1055	928	1127	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	מכבדין אותי וחולרין לי כבוד ואתם מכעיסין אותי ואני טוען אתכם
9130	364	1	226	146	936	1164	26	248	1093	924	1164	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_364.png	עד מת אני סובל עד מתי נעדה הרעה אמ' הק'ב'ה' כביכול אדם קונה
9131	365	1	100	138	836	1180	1	113	138	782	209	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	לו עבד שיהא העבד נוטל הפנם ומאיר לקונו אני לז עשיתי כן ﭏא א
9132	365	1	100	138	836	1180	2	107	178	786	247	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	עבדי ואני היתי מתקן לכם אטימסייה כי ני בני שרﭏ עברים ואני טטל
9133	365	1	100	138	836	1180	3	114	216	754	286	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	אב הפנס ומאיר להם ˙˙ דא בטהג שבעולם אדם קונה עבד שאם
9134	365	1	100	138	836	1180	4	112	252	767	322	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שיהלרך יהא עבדו קורם ומתקן ו אינוטימייה ואנילח עשיתי כן ﭏא
9135	365	1	100	138	836	1180	5	115	289	777	360	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	אתם ובדי ואני היתי מתקן לכם איטימסייה שנא' וארון ברית ײ וגומ'
9136	365	1	100	138	836	1180	6	110	326	836	397	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	רשק מי וחה ˙ דא בנוהג שיולם אי והערר ש הא עבדו
9137	365	1	100	138	836	1180	7	119	363	800	434	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	הדחם וקונט אוכל ואוי א עשיתי נן אתם עי ואני אוה לכם
9138	365	1	100	138	836	1180	8	120	399	672	467	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	רת ני שמים וכן הוא אוממ' לרם ארים אכ אש אמ' הקב'ה' למשה א'
9139	365	1	100	138	836	1180	9	135	437	761	510	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שדלה אותש מלני א ניורבון עוללים אתה מאריך אף ועבר א
9140	365	1	100	138	836	1180	10	115	483	739	540	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	יו עיו ובים יהא שומעל ו ויהא רבו מית כל צשבר צנים יﭏת
9141	365	1	100	138	836	1180	11	105	516	746	584	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	ן דזקין דבי יאבה יי הן מארקין זמן העבד של תרבות
9142	365	1	100	138	836	1180	12	111	553	698	623	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	די הבו רתשתכל בו בסבר פנים יפות כ אתה אי תבנט בקשה ערפם
9143	365	1	100	138	836	1180	13	111	591	727	663	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שאאל תפן אל קשי העם הוה אמ' לו הק'ב'ה' בשבילך אסלח להם שנאמ'
9144	365	1	100	138	836	1180	14	111	630	702	698	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	ואת ˙שלותי כירך ˙˙ וידכר ײ אל משה כיתבאו אל
9145	365	1	100	138	836	1180	15	103	666	681	735	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שם ˙צמדתנו רבנו כמה דברים חיב אדם בעשות מבנו ˙ שנו רבותינו
9146	365	1	100	138	836	1180	16	121	711	763	770	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שה דצרים השב חיב עושות בן האב זה תת'ה' והבן לו ישרל כשי
9147	365	1	100	138	836	1180	17	102	742	759	809	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	שחאבהל לאת שא כך עשה הק'ב’ה' ליש ל אהם על ידי יהושע על
9148	365	1	100	138	836	1180	18	116	779	753	846	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	ל חרריר וריר האב חיב לפדותו י והתה' פורם ישרﭏ שנא לפדותו
9149	365	1	100	138	836	1180	19	107	810	763	884	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	לﭏ מרו תורה קהק'ב'ה’ לימד תורה לושרﭏ ולמרתם אותם את בוכם
9150	365	1	100	138	836	1180	20	104	848	757	923	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	ודתי' אי ײ רך תמדך להועיל˙ מרו מצות הק'בה' לימר את
9151	365	1	100	138	836	1180	21	110	897	750	956	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	לצות לישרﭏ להשיאו אשה והק'ב'ה’ אמ' והם פרו ורבו האב
9152	365	1	100	138	836	1180	22	100	929	759	997	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	קוה לבנו להאכלו זלהשסותו לרחצו לסוכו להלבישו וין עשה הבה' לישו'
9153	365	1	100	138	836	1180	23	101	971	744	1033	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	ארצך במים ואש דממיך מעליך אלכישך רקמה וחמי אשר נתתי
9154	365	1	100	138	836	1180	24	102	1000	781	1080	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	לך עני באר ענו לה ה הזב נורן לבנו נחים והק'ב'ה’ ך עשה הם
9155	365	1	100	138	836	1180	25	107	1041	768	1111	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	לשרﭏ ואתן לך אדץ שמיה לה יי בי הות ה לאו רשן נך
9156	365	1	100	138	836	1180	26	100	1078	800	1180	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_365.png	אמ' קהקב'ה' לישרﭏכם תבאו אל שר ˙˙רשיתש ה כי ˙
9157	366	1	113	144	931	1160	1	113	144	927	205	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_366.png	כתח ר' תנחומא בר אבא בשם ר' חנניה אחיו של ר' אחח בר חנינה זאת
9158	366	1	113	144	931	1160	2	250	184	922	243	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_366.png	הפדשה של נסכיים שנא' או לאיל תעשה מנחה ˙˙ ויין לנסך אצי
9159	366	1	113	144	931	1160	3	239	224	923	283	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_366.png	ההין ומכאן ואילך והיה באכלכם מלחם הארץ ראשית עריסותיכם לה
9160	366	1	113	144	931	1160	4	255	260	923	319	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_366.png	תימו תרומה הרי חלה למטה ונסכים למעלה לפיכך פתח ר חנינה לך
